AirlineId,Name,HotlineNumber,IcaoCode,Callsign
1ffdc485-f6f6-43e4-a8d2-ce9375d22180,North American Jet Charter Group,,NAJ,JET GROUP
bd56de61-2724-4896-875e-1c084f53cfa9,Buzz,,BUZ,
99310630-fbe2-4418-beef-2717d99c2fc4,Breeze Ltd,,BRE,AVIABREEZE
ca83e011-085b-463a-911d-bb53dd435789,North West Geomatics,,PTO,PHOTO
9ff93b13-f2df-47ac-b340-b14340dca023,Frisia Luftverkehr Norddeich,,FLN,ILIAS
820eb3bd-44f6-461d-ab66-8c38e4e6e4ab,Tlc Air,,TLS,TEALSY
d642fd08-e821-4729-ba45-344c0cc351e1,Transportes Aereos Regionales (tar),,LCT,STELLAIR
ef8e8182-dc3f-4883-aea1-570593611f9e,Parsons Airways Northern,,FAP,
a96b62c1-04bc-4c46-a7dd-9e5a8c3bdc20,Fujairah Aviation Centre,,FUJ,FUJAIRAH
aab2ae38-253c-424e-a135-38174e233db6,Aero Vodochody,,AOD,AERO CZECH
2a31b44d-9922-4ad7-a8bb-bf4c11ccb8c6,Silver Cloud Air,,SCR,SILVER CLOUD
7c559054-c179-4e63-9d9d-1886180f33bb,Rectimo Air Transports,,RTO,RACCOON
78d06aed-7154-47b7-b84d-5ee4cd9f274e,Plus Ultra Lineas Aereas,,PUE,PUELCHE
ef9da993-e147-4cca-8520-cd3aca94e83c,Solent Flight,,SFU,SAINTS
fdb6f87b-430f-4ad6-894a-ee9ab59d8e57,Air Roberval,,RBV,AIR ROBERVAL
bbc31874-358d-4cd2-9fd9-787b9cc2098f,Gain Jet Aviation,,GNJ,HERCULES JET
b14deb15-eaaa-4dcb-8929-c161941b4c0a,Tar Heel Aviation,,THC,TARHEEL
94483ad2-d36e-44d5-a54b-a9b40a302126,Pascan Aviation,,PSC,PASCAN
b0a09995-1220-4ef3-ad00-b0b0bd34d39d,Conviasa,,VCV,CONVIASA
d1d316a0-a11e-4be2-b319-cccb498b0839,Aero Dynamics,,DYN,AERO DYNAMIC
4b5554fc-d60d-4cc1-948b-e05e919d410b,Ukraine Air Enterprise,,UKN,ENTERPRISE UKRAINE
ef75d84a-3046-47f6-bc98-b406863aee29,Nakheel Aviation,,NKL,NAKHEEL
0320bfb2-d60c-4272-b96c-79fe854ead6c,Rada Airlines,,RDA,
100659ce-baa0-4701-a4b6-6204780d6f7a,Air Wanganui Commuter,,MDK,
17a65dcf-c132-47df-a905-ac39e3638bd3,Chantilly Air,,WML,MARLIN
4cfee802-ddef-4a20-9868-0236fa3bbf43,Asia Pacific Airlines,,MGE,MAGELLAN
81c57efd-c843-4f46-a164-3f028c5e4b49,Aero Personal,,PNL,AEROPERSONAL
4fe8812a-89bc-4fa8-8f1f-de0f6ed7762f,Taftan Airlines,,SBT,TAFTAN
7e34d4cb-e6b9-4fe5-ab8b-3b21c3ef3266,Jetflite,,JEF,JETFLITE
6f1c4c0d-c4d2-467e-9b6f-0833ad9c068b,Canadian Helicopters,,CDN,CANADIAN
e54183cc-012a-44f1-8f63-75437a9204f7,Aerolineas Ejecutivas,,LET,MEXEJECUTIV
510db852-eb9c-4ca9-9495-5e9003f5de91,Private,,-,-
bf764a3a-c0aa-46bf-8034-29f0d1b44ad9,Smartlynx Airlines,,ART,SMART LYNX
4a58f916-e228-4d1f-998c-6ff2cef76206,Turkish Air Force,,HVK,TURKISH AIRFORCE
8961379c-2790-428f-82e2-f54bdbc4105b,Dhl International,,DHX,DILMUN
a279bc7f-ccac-4804-9e70-fe78a1c6c2a0,Prt Aviation,,PRP,PRONTO
f7fa558a-5987-4e0a-bf38-90a5458bae28,Tamir Airways,,TMI,TAMIRWAYS
34c97920-0b5e-4c85-95f5-26aaa56b5bdb,Samaritan Air Service,,HLO,HALO
20ecee03-35ce-47f0-8ea7-39b541229290,Pannon Air Service,,PHU,PANNON
e5da8e24-c5f5-4b47-b0a4-9e17b52232ef,Gp Express Airlines Inc. - United States Of America,,GPE,REGIONAL EXPRESS
fef4917e-76b9-475d-ba80-0afb17967b4c,Ukraine International Airlines,,AUI,UKRAINE INTERNATIONAL
07f25833-e566-4ffc-ab7e-2924935ed041,72 Squadron,,Rrr,ASCOT
255f0bb1-f0d0-4236-bb90-470b82fbea70,Avion Express,,NVD,NORDVIND
5ee64bcf-1f20-4bf2-bf05-fb87a2ab0c43,Pakistan International Airlines,,PIA,PAKISTAN
9d70c5d6-1556-4ddf-8bc7-0b8a4bdf244f,Kirov Air Enterprise,,KTA,VYATKA-AVIA
82519df7-2936-438a-8096-04d77d44cc9c,Civil Aviation Authority,,CIA,CALIMERA
da4c083d-1ff8-4cd1-b0bc-61e8470bbb8d,Rvl Aviation,,REV,
1d050615-99e6-4c84-af00-a05d4107633c,Bowman Aviation,,BMN,BOWMAN
0ec81dee-f0d5-4727-81c4-df00f7b43f58,Canaryfly,,CNF,
bcfa6e8a-dde6-4269-a238-b36e6c523646,Link Airways Of Australia,,LAW,
0577e2d1-9ef2-4bbf-a046-ab221e457ae3,Coast Air,,CST,COAST CENTER
f1d9fb46-5bf6-4f3e-83b9-b6724536252d,Solomon Airlines,,SOL,SOLOMON
a9453fda-b99a-40e6-ba63-241ee733146d,Polo Aviation,,CUK,CHUKKA
5c2de673-69fb-4e4d-b70c-4cc89691e149,Skyward Aviation,,SGK,SKYWARD
6de39314-4168-4a6c-9f05-f8130416abbe,Croatian Air Force,,HRZ,CROATIAN AIRFORCE
d155e0bd-5431-497e-ad47-ed3746350a29,Jetcorp,,UEJ,JETCORP
def5abfb-8a60-419a-b02d-074d45c1739d,Sriwijaya Air,,SJY,SRIWIJAYA
92339331-8333-4448-8554-a73997532f99,Austrian Air Force,,ASF,AUSTRIAN AIRFORCE
4758f521-80d7-44f6-abe3-c3ac953f5474,Air Xpress,,ARX,Inc.
7053e14e-b3db-43a3-9b4a-7c91c3622bb6,Air Intersalonika,,NSK,INTERSALONIKA
4a8ac465-84f9-4e58-92f1-9dd03fa0a52b,Cavok Airlines,,CVK,CARGO LINE
d90387df-a354-49c4-9f23-b3515b90bcc7,Valan International Cargo Charter,,VLA,NALAU
3e0bcc11-b457-451b-88f7-38cc1aaf716a,Charlie Hammonds Flying Service,,HMD,HAMMOND
0c439bcd-03e2-4af9-9f52-88d896edeeae,Compania Helicopteros Del Sureste,,HSE,HELISURESTE
297d46dc-b289-4611-9759-07c593fff6c8,Alba Star - S.a. D/b/a Alba Star.es - Spain,,LAV,
37532434-2a97-4ab7-86b7-992efa26f1ad,Vietnam Airlines,,HVN,VIET NAM AIRLINES
ca485d8f-5289-4498-b2a7-16fa37322799,Lindsay Aviation,,LSY,LINDSAY AIR
261f142f-86c9-4f4e-9a8b-e4f11f583680,Russian Sky Airlines,,ESL,RADUGA
5eec73fe-dccc-4a53-8ee6-0a863abb136e,Nordstar,,TYA,
9e82c0cb-4d95-48f1-9046-3af1672c995f,State Air Company Berkut,,BEC,
b3993c15-6966-4e5d-8044-7a49f3f405ce,Aerodyne,,ADY,AERODYNE
5856f52c-2dcb-4c56-a814-adb3a755e3af,Four Winds Aviation,,WDS,WINDS
029ac05f-7ded-41d9-8199-5cf48d526e6b,Irs Airlines,,LVB,SILVERBIRD
8a5070d4-e188-4a1b-a920-be7fd1360931,Viajes Ejecutivos Mexicanos,,VJM,VIAJES MEXICANOS
5a19c2c9-0df1-49a7-9d97-ca2663bc60cc,Air Ghana,,GHN,AIR GHANA
8931d570-83ff-40c0-a594-b7dd70bc5d71,Flight West Airlines,,FWQ,
6e9576bc-7cd7-4140-abac-2c6195cda5f5,West Wind Aviation,,WEW,WESTWIND
3139e7b7-fdef-4879-b7a5-ec3c13458ff7,Sideral Linhas Aereas Ltda,,SID,SIDERAL
cb7d412d-bf6c-480f-bf6f-7610525b6801,Solar Cargo,,OLC,SOLARCARGO
f0508b74-dd0a-43e2-ab7b-1855429496aa,Interaviatrans,,IVT,INTERAVIA
860b3266-6e1c-40c6-8eb1-64916766e490,World2fly,,WFL,
5bfea70a-4685-4030-b525-28d31cba4945,Nobil Air,,NBL,NOBIL AIR
7fb9379e-ad8f-45a9-bf27-f245a07c5aa0,Biman Bangladesh Airlines,,BBC,BANGLADESH
413994a4-ee86-478e-b8be-ccbb81885e5a,Hangar 8,,HGR,HANG
c8b59671-4109-423f-9252-c3c067502e02,Wataniya Airways,,KW1,
d4f2fc13-2943-40d1-91be-211bdcfb254c,Aeronautica Militare,,IAM,Italian Airforce
99ad2810-4f61-455a-87ef-2e53e660b0b1,Art Aviation,,OES,ART AUSTRIA
606d4efd-5980-4797-8123-035eba2d7705,Salamair,,OMS,MAZOON
e3df3356-77db-4db7-b924-60cabe563022,Alpliner Ag,,ALP,ALPINER
13852e31-6e63-47a5-8d98-ff26826a14a6,Lakeland Aviation,,LKL,LAKELAND
450e76d1-2a1a-4829-9572-fab3a8afff56,Palmer Aviation,,JSP,PALMER
ac555ed1-cc83-47a2-b320-f2973fe7e580,Lockheed Martin Aeronautics,,CBD,CATBIRD
f40ebc01-52c5-408c-874b-11d779e86efe,Lomas Helicopters,,LMS,LOMAS
4fc8fe6c-fcb7-4995-939e-4540ccbddaf8,Trans Air,,MUI,MAUI
916147a4-24fd-405f-9793-6d2676534a7b,General Airways,,GWS,GENAIR
9039ffae-4e5a-4d72-ad46-88c8eac1bda3,Nile Air,,NIA,NILEBIRD
a66d3a69-331c-4ac7-82f5-88671e0cbbbb,Parcelair,,APK,AIRPAK
13d26487-63c0-4c2a-a61a-8f6b46264863,Us Air Force (usaf),,USAF,
9d1a87d6-a974-4342-8b73-51f49c9d9bc7,Evelop Airlines,,EVE,EVELOP
6697fa6b-f0c8-4690-af9a-6884c96eb8a8,Georgian National Airlines,,GFG,NATIONAL
527b13f1-bc34-4a3e-9961-9f7edcaf5994,Airventure,,RVE,AIRVENTURE
49b5f599-906f-41b2-9ea7-90758764534e,Century Aviation International,,HAI,
8631a17d-1c5e-4984-8dcd-db0a24327f06,Air Botswana,,BOT,BOTSWANA
30799b19-1449-487d-90f6-e909b32db641,Bamboo Airways,,BAV,Bamboo
d2bbac84-4320-4fc2-9b8a-d77ceb0d2da1,Centavia,,CNA,
d8ff5a5b-7f77-4093-985a-d3faa1eb260e,South East Asian Airlines,,SRQ,SEAIR
1c6187f2-9015-424e-ad6a-eae21deb3c83,Transcontinental Air,,TCH,TRANS GULF
d71ed102-44a2-473c-9522-777b19ba7cc5,Air X Charter,,AXY,LEGEND
540e9283-4df4-4bdd-9739-855a8b103f82,Challenge Airlines,,CHG,SKY CHALLENGER
bf232a3e-bbcc-44af-8095-9702a4e8b2c3,Air Marrakech Service,,MKH,AIR MARRAKECH
d059353c-9d99-462f-831b-26e14f1761b1,Airbridge Cargo,,ABW,AIRBRIDGE CARGO
e9f58e38-8249-49e7-94ed-f518ca642fdb,Kaiser Air,,KAI,KAISER
fcf4efc4-e27c-4f11-a322-878c4c35cdb6,Ptarmigan Airways,,PTA,PTARMIGAN
cd9cedbf-f625-4814-a02d-60dba6f734cf,Texas Wings,,TXW,TXW
e6a5ce21-ec15-48a0-836c-4773c8df3972,Trans Helicoptere Service,,THZ,LYON HELIJET
f3ea3320-05a5-4dfb-a793-d1b1d3cb39cc,Avcon Jet Malta Ltd. - Malta,,VCJ,
d312ab06-d99c-4fd8-a99a-14e287ac5ee7,Air Panama,,PST,TURISMO REGIONAL
169c63e3-7c7e-44a1-84d7-baca915c5512,State Of Nebraska,,NEB,NEBRASKA
625fb8a2-9b8b-4cc7-a77f-7d53a74365ea,Vietjet Air,,VJC,VIETJET
ed7539b3-448e-4b90-be1d-90a6b34884d6,International Business Air,,IBZ,INTERBIZ
37fe6b21-d807-44f4-8c40-78a3d0e93a96,Avient Aviation,,SMJ,AVAVIA
bcc1de01-6465-4a8c-bfd5-2d192cdce898,Air Tractor,,AOU,AIR TRACTOR
7c6fc73d-920d-489d-826d-8aa222ed6a53,Air Wisconsin,,AWI,AIR WISCONSIN
7ef561cf-77cf-4586-a880-0e167d4806c2,"Helicopteros Dominicanos, S.a",,HCP,HELI CZECH
3859d7fa-c353-4fff-bcc5-e3f94acc5c6b,Airwing As - Norway,,NWG,NORWING
536016d1-9d09-4b26-bc5d-be27d4223148,Rabbit-air,,RBB,RABBIT
570dc047-f952-4ec6-bec0-9f64fc5940f6,Gavina,,GVN,GAVINA
e4c4059a-bebf-45ab-bb21-6799f22df260,Svg Air,,SVG,Grenadines
d1b3e57a-b83c-4722-9d4c-7a36a6e3862d,Smartlynx Airlines Estonia,,MYX,TALLINN CAT
8a28babf-19e7-42c0-922b-ed3d06af0d35,Nasair,,NAS,NASAIRWAYS
63a0c842-d641-4d18-b340-911b57cdc588,Chc Helicopters,,HEM,HEMS
4dc98615-c3f9-4dfa-9032-f45cb63f6e9c,Tag Aviation (malta) Ltd - Malta,,TEU,
1f2d4124-621e-49cd-81d1-aad68df2b0d7,St. Vincent Grenadines Air (1990),,SVD,GRENADINES
5eecd251-7389-4d98-939f-d4f935e773cb,Wasaya Airways,,WSG,WASAYA
19156d46-02f0-4feb-bf6d-46aae598b0d3,Spring Airlines,,CQH,AIR SPRING
bbbb0a89-3353-486a-9116-c059b624e1c0,Turtle Airways,,TLT,TURTLE
1ef9ec8e-632e-4243-83dc-93b6f2122829,Southern Air Charter,,SOA,
bbd61d33-0e54-48b1-8316-44b87468421b,Air Taxi And Charter International,,IBJ,
c3eb2d69-2f18-42d9-a6c3-4eb4e62858d0,East Coast Jets,,ECJ,EASTCOAST JET
64141960-59a5-4be2-a64f-2f5fa80d168f,Aero Club De Portugal,,CLP,CLUB PORTUGAL
2947e334-becd-4afc-a798-77dc659a3aa6,Air Libya Tibesti,,TLR,AIR LIBYA
9118d435-1366-466b-a6bd-4f0f761960cc,Gullivair,,GBG,
f30b375e-8511-445a-8644-52f78b37f70e,Air Guyane,,GUY,GREEN BIRD
33569534-c11f-484b-b242-97b434024d4a,Thai Airasia,,AIQ,THAI ASIA
be24cd14-8ca4-4b5b-8301-7b69229faf6b,Firefly,,FFM,FIREFLY
5a064802-8414-41d2-bd9c-a9821f66a7b8,Eclair Aviation,,ECC,ECLAIR
49d6b4bf-17cd-469a-8734-68b71d1692b0,Cirrus Air,,NTS,NITE STAR
435453fa-818e-4c44-87c3-6a713d98b6a6,Hendell Aviation Oy,,HDL,
2a7bb74d-f269-45fa-b307-2d2718f39291,Ju-air,,JUR,JUNKERS
d0070e17-ade1-463e-b696-36e25a1932db,Helijet,,JBA,HELIJET
fca0ff25-bbe9-4229-b40d-4c71e1189d52,Skydrift,,SDL,SKYDRIFT
188e5347-eb68-40ca-ae6a-a126ddddef43,Drf Luftrettung,,CHX,
a1432da3-13c4-44e4-8dc6-47eacb064be4,Latcharter,,LTC,LATCHARTER
e9c03030-3bda-4bc5-9112-0c95d6c6cf24,Fedex Feeder,,MTN,MOUNTAIN
43006168-826f-4988-a0f0-446f62979107,Cairo Air Transport Company,,CCE,
eaeb8ea9-3fe1-4ac2-9ccf-19c437d074dc,Rebus,,REB,REBUS
2ed5b36e-6bb0-417d-b157-65839719e829,Flight-ops International,,KLO,KLONDIKE
54402938-bc24-4340-8d60-7790affc1196,Globus,,GLP,
70eb8679-9534-41e6-b3b5-7bf8b7a1edee,Aroostook Aviation,,PXX,PINE STATE
2a26d8d7-3937-402f-af5f-f61986505832,Albinati Aeronautics,,LUC,ALBINATI
dafc36c6-20d8-4349-9b80-cc2820556d0c,Sas Scandinavian Airlines Ireland,,SZS,
1b2cf4c9-ff79-4ac5-9038-c309202b5c1c,Act Havayollari,,RUN,CARGO TURK
e019638e-fde7-4c8b-8da6-037d9e5c615c,Jet Airways,,JAI,JET AIRWAYS
ae161331-c1b7-4497-8345-2ea5d653c0ef,Laudamotion Executive Gmbh - Austria,,LDX,
f0b2e1f6-bca9-4ebc-9183-5d621688b02e,Bombardier Aerospace,,BBA,BANAIR
f94ad011-ef20-4a9b-b007-8572df3e9d5c,Transportes Aereos Tauro,,TAU,TRANSTAURO
743d6cf9-d528-4b10-a770-9a8520e074da,Eastern Air Lines,,EAL,EASTERN
219a1fab-1c61-4102-8052-75df5a9c78ad,Air Umbria,,UMB,AIR UMBRIA
ea429ad1-1f3d-4718-acb2-7c9961d438c4,Csa Czech Airlines,,SSZ,SPECSAVERS
68b01630-3c50-4f57-8a22-8d1a26ee4965,G5 Executive,,EXH,BATMAN
0a4510f4-dfa4-41e7-bb18-89b1025a161a,Kosmos Airlines,,KSM,KOSMOS
c722650a-835f-47b4-8f62-b3684f764908,Icelandic Coast Guard,,ICG,ICELAND COAST
43afbdfa-4b37-4fd5-a04e-9e43202c853a,Vostok Airlines,,VTK,VOSTOK
50ba05dd-f14d-4326-97ca-3f96da9a832a,Ford Motor Company,,FOB,FORDAIR
5a236672-c210-4d1f-8603-2a2909e604ee,Air 500,,BRM,BOOMERANG
ad9a9d90-9954-44c9-b013-f63779795627,Best Air,,BST,TUNCA
dd540cfd-c72e-4a6c-85bf-30c49426d162,King Aviation,,KNG,KING
863cd226-f6a6-438c-ae4e-a4496c65a591,G & L Aviation,,GML,GEEANDEL
5096e4c6-6d50-4033-815c-57cb5e603c28,Transportacion Aerea Del Mar De Cortes,,MCT,TRANS CORTES
1fe33d31-db69-4781-9064-dc9e7879f16f,Blackbird Air Charter A/s - Denmark,,BBB,BLACKBIRD
11044bb9-4253-4ec0-a9a1-4dbca45e0f47,Norwegian Air International,,IBK,NORTRANS
f41700dc-440e-456c-924e-afc78be5c4b9,Medavia Company,,MDM,MEDAVIA
3cd87441-1144-47ed-8ac2-f89c2061d6a5,Amc Aviation,,AMV,
9b676eae-e507-4038-b8f9-5e67ac072c25,Transavia Holland,,TRA,TRANSAVIA
801e5e80-03c0-48be-8eff-f449e7ae7a3b,Perm Airlines,,PGP,PERM AIR
ea3c5bd7-12a3-404a-a55b-6ce139727683,Air Armenia,,ARR,AIR ARMENIA
9646f575-5215-426c-a272-2c203145336f,Avcon Jet,,AOJ,ASTERIX
3bac3802-3589-4390-8cff-b211564239ac,Champagne Airlines,,CPH,CHAMPAGNE
4fe2ea40-91ac-4b67-92ef-34117c51cf91,Meteorological Research Flight,,MET,METMAN
aef19149-fcc7-43c3-938c-dae91b599aa8,Elysian Airlines,,GIE,
cea924b7-b7ea-4f6f-a575-9212ce0403e9,Wizz Air Abu Dhabi,,WAZ,
05105437-c7ea-4307-aae7-2ab1beb762ee,Hillwood Airways,,HWA,Hillwood
400cab00-9e00-4b8e-969d-b595d09b773b,"Concierge U Ltd, London",,JCO,
2070910d-89e2-4317-a0f0-189643e24098,Babcock Scandinavian Air Ambulance As,,BNO,
29c1ef52-a11b-4452-aa9c-f1fcb4b55945,International Air Services,,IAX,INTERAIR SERVICES
de7835f5-d044-4fe5-992d-c76518556824,E-aviation,,EFD,EVER FLIGHT
2f2e4d70-daaf-4490-a597-b66c4e8b65d4,Polizeifliegerstaffel Nordrhein-westfalen,,NRW,HUMMEL
4863bf36-6ca1-4b77-a873-6479ee585493,Transportes Aereos Don Carlos Ltda. - Chile,,DCL,DON CARLOS
f7b7d7c6-7b92-4b13-9c14-4d567f0da243,Joy Air,,JOY,JOY AIR
6d0af860-a9fd-4a9f-985b-4015506f3c37,Airblue,,ABQ,PAKBLUE
1caabdfb-491d-44ef-aa5e-b4c605b70da5,French Bee,,FBU,
4b077c68-f3ce-4315-8096-23a660acba40,Independence Air,,IDE,INDEPENDENCE AIR
a664c685-774e-42aa-991b-414d27788524,Cirrus,,RRU,HELICIRRUS
252e51cd-1e56-4315-9488-a14ec3a5763a,U.s. Department Of The Interior,,DOI,INTERIOR
ee1a7bea-b73b-418f-8278-b00c0eb818d1,Commodore Aviation,,GAR,
3c87d07a-d7a6-44f5-989b-e0c0f184fe8e,Koralblue Airlines,,KBR,KORAL BLUE
d9d6bf9d-29d0-4a64-8efe-0dc63ec93dc9,Singapore Airlines Cargo,,SQC,SINGCARGO
1a05a4c6-b660-4e55-b209-093b6ec38d8b,Labrador Airways,,LAL,LAB AIR
e740e462-a5ff-45ab-a143-87cdbf6682b4,D&k Aviation,,DNK,DIRECT JET
50df5546-2db4-4d77-becf-a7f13de80e13,Dix Aviation,,DIX,DIX FLIGHT
f0b96132-27a6-4f64-8b4d-8d1b86949161,Samples Ryan,,MJF,
da140838-2a41-4c40-85dd-7f3bff44043f,Volga Aviaexpress,,WLG,GOUMRAK
65afd509-79dd-4de2-a8f6-64231391567e,Ciaf Leasing,,CIL,CECIL
df43f8a9-7bdc-4307-8dea-faa04a29b624,Universal Jet Rental De Mexico,,UJR,UNIVERSAL JET
6138dbc4-1c63-4e11-b105-ace24cea7b28,Yellow Wings Air Services,,ELW,YELLOW WINGS
6facf878-12a1-403a-b2a8-ccad7334ac5f,Atran Cargo Airlines,,VAS,ATRAN
3f9d3329-22a6-4f6f-afdf-d7457749aec5,Instituto Cartografico De Cataluna,,ICC,CARTO
5b957b1a-8d2d-4958-a081-6de01edf9b54,Norlandair,,FNA,NORLAND
97c50645-656a-4993-8a85-34aef7f0cf03,Blue Jet,,BLJ,BLUEWAY
7d3d811f-1d1f-44f5-ae4b-6efe2b585b1c,Yak Service,,AKY,YAK-SERVICE
710659e6-de21-49b9-bdac-b8b770d4c613,M & N Aviation,,JNH,JONAH
f4d7e07b-31a3-406b-8f8d-e62cba12e19d,Aquila Air,,CNH,CHENANGO
3ba5303f-8ebe-4cf0-aa9b-fd9357bf3e87,Htt Group Ltd,,PTI,PRIVATAIR
46ef36cc-017e-479c-89be-c5b1e5985447,Itali Airlines,,ACL,ITALI
277b6849-ac5d-4915-b578-af0eb0ea29e9,Air Inuit,,AIE,AIR INUIT
56cff617-daae-4b06-8e07-3a1c60e7d5cf,Novajet,,NOJ,Novajet
d35f4efe-5597-4731-a9ce-584973c2536e,Aero-rey,,REY,AEROREY
81508f3a-b356-4276-896d-1e3d0b5e8b0f,Raytheon Aircraft Company,,RTN,RAYTHEON
bd0dfceb-b28f-4872-ac42-162746c3d0c9,Indonesia Air Transport,,IDA,INTRA
afc1e262-a11f-4622-a1a0-fac93f063971,Air China Cargo,,CAO,AIRCHINA FREIGHT
63200269-6812-4e80-ad26-0600fa24cadb,Kush Air,,KUH,
55ca0ac7-8946-4981-ada5-c8d117d14646,Amber Air,,GNT,GINTA
ed8ab1d6-465c-4753-a35f-0acb5167145f,"Enac, 31 Toulouse",,SFA,SEFA
bae69f91-218b-4224-8aae-aca3b26a0ff4,Cayman Airways,,CAY,CAYMAN
a161b5b1-5e34-4b61-8cb8-49d403717850,Widerøe,,WIF,WIDEROE
33e50437-5fdd-4e42-a08f-e558820f0c7f,Awesome Aviation Pty Ltd,,ASM,AWESOME
ad71fbc0-d453-496a-9ad4-9c6f3515972d,Foster Aviation,,FSA,FOSTER-AIR
2e11861d-212f-440b-9a0c-8f0bc2cadec9,Skymark Airlines,,SKY,SKYMARK
0c435a28-6799-4b63-af60-16ff0120315e,Aigle Azur,,AAF,AIGLE AZUR
6a63e2aa-41da-4eea-9841-f41f02adf2a5,Northstar Aviation,,NSS,NORTHSTAR
09b46472-0152-409f-9a4b-85119f947596,Travelair,,TLV,PAJAROS
